name,kind,h_meter,h_cm,axis,sign,scene_valid,invalid_reason,vanilla_target_pose,requested_target_pose,actual_target_pose,actual_displacement,eef_t_xyz,eef_t_plus_1_xyz,R
h02cm_minusx,perturbation,0.02,2.0,x,-1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[-0.012871394967046632, 0.2982832159972166, 0.97]","[-0.012871394967046632, 0.2982832159972166, 0.97]","[-0.02, 0.0, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.2074675756326778, -0.015581561891998432, 1.1807745112780001]","[0.0, 0.0, 0.0]"
h02cm_plusy,perturbation,0.02,2.0,y,1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, 0.3182832159972166, 0.97]","[0.007128605032953369, 0.3182832159972166, 0.97]","[0.0, 0.020000000000000018, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.20669657923873994, -0.015593501544959506, 1.1814716066167719]","[0.0007709963939378506, -1.1939652961073105e-05, 0.0006970953387717138]"
h02cm_minusy,perturbation,0.02,2.0,y,-1,False,target_contact_with_movable:plate_1,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, 0.27828321599721656, 0.97]","[0.007128605032953369, 0.27828321599721656, 0.97]","[0.0, -0.020000000000000018, 0.0]",null,null,null
h04cm_plusx,perturbation,0.04,4.0,x,1,False,target_contact_with_movable:plate_1,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.047128605032953366, 0.2982832159972166, 0.97]","[0.047128605032953366, 0.2982832159972166, 0.97]","[0.039999999999999994, 0.0, 0.0]",null,null,null
h04cm_minusx,perturbation,0.04,4.0,x,-1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[-0.032871394967046635, 0.2982832159972166, 0.97]","[-0.032871394967046635, 0.2982832159972166, 0.97]","[-0.04000000000000001, 0.0, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.2074675756326778, -0.015581561891998432, 1.1807745112780001]","[0.0, 0.0, 0.0]"
h04cm_plusy,perturbation,0.04,4.0,y,1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, 0.33828321599721656, 0.97]","[0.007128605032953369, 0.33828321599721656, 0.97]","[0.0, 0.03999999999999998, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.20733007788416427, -0.016013878834235037, 1.1807781175568763]","[0.00013749774851351537, -0.000432316942236605, 3.6062788761892506e-06]"
h04cm_minusy,perturbation,0.04,4.0,y,-1,False,target_contact_with_movable:plate_1,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, 0.2582832159972166, 0.97]","[0.007128605032953369, 0.2582832159972166, 0.97]","[0.0, -0.03999999999999998, 0.0]",null,null,null
h08cm_plusx,perturbation,0.08,8.0,x,1,False,target_contact_with_movable:plate_1,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.08712860503295337, 0.2982832159972166, 0.97]","[0.08712860503295337, 0.2982832159972166, 0.97]","[0.08, 0.0, 0.0]",null,null,null
h08cm_minusx,perturbation,0.08,8.0,x,-1,False,target_contact_with_movable:akita_black_bowl_2,"[0.007128605032953369, 0.2982832159972166, 0.97]","[-0.07287139496704663, 0.2982832159972166, 0.97]","[-0.07287139496704663, 0.2982832159972166, 0.97]","[-0.08, 0.0, 0.0]",null,null,null
h08cm_plusy,perturbation,0.08,8.0,y,1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, 0.3782832159972166, 0.97]","[0.007128605032953369, 0.3782832159972166, 0.97]","[0.0, 0.08000000000000002, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.20777021807783302, -0.01763702181131255, 1.1801446669423719]","[-0.00030264244515523786, -0.0020554599193141187, -0.0006298443356282935]"
h08cm_minusy,perturbation,0.08,8.0,y,-1,False,target_contact_with_movable:plate_1,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, 0.21828321599721656, 0.97]","[0.007128605032953369, 0.21828321599721656, 0.97]","[0.0, -0.08000000000000002, 0.0]",null,null,null
h16cm_plusx,perturbation,0.16,16.0,x,1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.16712860503295338, 0.2982832159972166, 0.97]","[0.16712860503295338, 0.2982832159972166, 0.97]","[0.16, 0.0, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.20676721880312587, -0.013839812186364327, 1.1809449348227612]","[0.0007003568295519125, 0.0017417497056341057, 0.0001704235447610447]"
h16cm_minusx,perturbation,0.16,16.0,x,-1,False,target_contact_with_movable:akita_black_bowl_2,"[0.007128605032953369, 0.2982832159972166, 0.97]","[-0.15287139496704663, 0.2982832159972166, 0.97]","[-0.15287139496704663, 0.2982832159972166, 0.97]","[-0.16, 0.0, 0.0]",null,null,null
h16cm_plusy,perturbation,0.16,16.0,y,1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, 0.45828321599721655, 0.97]","[0.007128605032953369, 0.45828321599721655, 0.97]","[0.0, 0.15999999999999998, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.20747343683619363, -0.016415286090815003, 1.1805830411746916]","[-5.861203515838964e-06, -0.0008337241988165701, -0.0001914701033085553]"
h16cm_minusy,perturbation,0.16,16.0,y,-1,False,target_contact_with_movable:plate_1,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, 0.13828321599721657, 0.97]","[0.007128605032953369, 0.13828321599721657, 0.97]","[0.0, -0.16, 0.0]",null,null,null
h32cm_plusx,perturbation,0.32,32.0,x,1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.3271286050329534, 0.2982832159972166, 0.97]","[0.3271286050329534, 0.2982832159972166, 0.97]","[0.32, 0.0, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.20796899484509362, -0.017633632108036385, 1.1799902224388852]","[-0.0005014192124158379, -0.0020520702160379527, -0.000784288839114966]"
h32cm_minusx,perturbation,0.32,32.0,x,-1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[-0.31287139496704663, 0.2982832159972166, 0.97]","[-0.31287139496704663, 0.2982832159972166, 0.97]","[-0.32, 0.0, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.20777021807783302, -0.01763702181131255, 1.1801446669423719]","[-0.00030264244515523786, -0.0020554599193141187, -0.0006298443356282935]"
h32cm_plusy,perturbation,0.32,32.0,y,1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, 0.6182832159972166, 0.97]","[0.007128605032953369, 0.6182832159972166, 0.97]","[0.0, 0.32, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.20747343683619363, -0.016415286090815003, 1.1805830411746916]","[-5.861203515838964e-06, -0.0008337241988165701, -0.0001914701033085553]"
h32cm_minusy,perturbation,0.32,32.0,y,-1,True,,"[0.007128605032953369, 0.2982832159972166, 0.97]","[0.007128605032953369, -0.02171678400278343, 0.97]","[0.007128605032953369, -0.02171678400278343, 0.97]","[0.0, -0.32, 0.0]","[-0.2072277178007278, -0.018277695200415136, 1.1814243103671729]","[-0.20744921829723767, -0.01868940110022436, 1.1793444259862278]","[1.835733544011675e-05, -0.003107839208225929, -0.0014300852917723539]"
